id_arbol,especie,latitud,longitud
4280933573,broadleaved,37.3991029,-5.9243185
4280933574,Platanus × hispanica,37.3991129,-5.9232656
4280933575,Citrus × aurantium,37.3991256,-5.9242636
4280933577,broadleaved,37.3991442,-5.9244777
4280933578,Platanus × hispanica,37.3991495,-5.9235286
4280933579,Citrus × aurantium,37.3991579,-5.9241935
4280933580,Platanus × hispanica,37.3991715,-5.9233071
4280933581,broadleaved,37.3991871,-5.9243789
4280933582,Citrus × aurantium,37.3991888,-5.9241279
4280933583,Platanus × hispanica,37.3992083,-5.9235713
4280933584,Citrus × aurantium,37.3992108,-5.9243251
4280933585,Citrus × aurantium,37.3992197,-5.9240579
4280933586,Platanus × hispanica,37.3992298,-5.92335
4280933587,Citrus × aurantium,37.3992424,-5.9242542
4280933588,Citrus × aurantium,37.399252,-5.9239876
4280933689,Platanus × hispanica,37.3992681,-5.9236139
4280933690,Citrus × aurantium,37.3992731,-5.924189
4280933691,Citrus × aurantium,37.3992841,-5.9239174
4280933692,Platanus × hispanica,37.3992888,-5.9233917
4280933693,Citrus × aurantium,37.3993038,-5.9241192
4280933694,broadleaved,37.399308,-5.9238648
4280933696,Platanus × hispanica,37.3993327,-5.9234819
4280933697,Citrus × aurantium,37.3993369,-5.9240493
4280933699,broadleaved,37.3993534,-5.9237703
4280933700,Citrus × aurantium,37.3993699,-5.9239792
4280933701,Platanus × hispanica,37.3993844,-5.9236985
4280933702,broadleaved,37.3993935,-5.9239265
4280933703,Platanus × hispanica,37.3993978,-5.9235301
4280933706,broadleaved,37.3994367,-5.9238303
4280933708,Platanus × hispanica,37.3994438,-5.9237408
4280933711,Platanus × hispanica,37.3994689,-5.923471
4280933712,Platanus × hispanica,37.399515,-5.9233712
4280933713,Platanus × hispanica,37.3995397,-5.9238095
4280933714,Platanus × hispanica,37.3995405,-5.9233132
4280933716,Platanus × hispanica,37.3995754,-5.9232387
4280933717,Platanus × hispanica,37.3995836,-5.9235291
4280933718,Platanus × hispanica,37.3996014,-5.9236741
4280933719,Platanus × hispanica,37.3996085,-5.9238596
4280933720,Platanus × hispanica,37.3996095,-5.9231638
4280933721,Platanus × hispanica,37.39962,-5.9234481
4280933722,Platanus × hispanica,37.3996437,-5.9230929
4280933723,Platanus × hispanica,37.3996492,-5.9233871
4280933725,Platanus × hispanica,37.3996629,-5.9238979
4280933726,Platanus × hispanica,37.399669,-5.9237225
4280933728,Platanus × hispanica,37.3996795,-5.9230106
4280933729,Platanus × hispanica,37.3996832,-5.9233146
4280933730,Platanus × hispanica,37.3997108,-5.9229438
4280933731,Platanus × hispanica,37.3997217,-5.9239407
4280933732,Platanus × hispanica,37.3997236,-5.9237621
4280933733,Platanus × hispanica,37.3997428,-5.9228724
4280933734,Platanus × hispanica,37.3997491,-5.9231652
4280933735,Platanus × hispanica,37.3997769,-5.9228003
4280933736,Platanus × hispanica,37.3997807,-5.9239833
4280933737,Platanus × hispanica,37.3997824,-5.9238039
4280933738,Platanus × hispanica,37.3997833,-5.9230919
4280933739,Platanus × hispanica,37.3998101,-5.9227254
4280933740,Platanus × hispanica,37.3998163,-5.9230204
4280933741,Platanus × hispanica,37.399838,-5.9240249
4280933742,Platanus × hispanica,37.3998418,-5.9238464
4280933743,Platanus × hispanica,37.3998433,-5.9226516
4280933744,Platanus × hispanica,37.3998506,-5.9229447
4280933745,Platanus × hispanica,37.3998794,-5.9225757
4280933746,Platanus × hispanica,37.3998801,-5.9228795
4280933747,Platanus × hispanica,37.3998965,-5.9240666
4280933748,Platanus × hispanica,37.3999007,-5.9238887
4280933749,broadleaved,37.3999025,-5.9229463
4280933751,Platanus × hispanica,37.3999116,-5.922504
4280933752,Platanus × hispanica,37.3999179,-5.9227981
4280933753,Platanus × hispanica,37.3999451,-5.9224306
4280933754,broadleaved,37.39995,-5.922839
4280933755,Platanus × hispanica,37.3999517,-5.9227254
4280933756,Platanus × hispanica,37.3999561,-5.9241086
4280933757,Platanus × hispanica,37.3999589,-5.9239309
4280933758,Platanus × hispanica,37.3999793,-5.9223576
4280933759,Platanus × hispanica,37.3999855,-5.9226519
4280933760,broadleaved,37.3999858,-5.9230051
4280933761,Platanus × hispanica,37.4000014,-5.9241414
4280933762,Platanus × hispanica,37.4000143,-5.9222829
4280933763,Platanus × hispanica,37.4000179,-5.9239731
4280933764,broadleaved,37.4000325,-5.9229005
4280933765,Citrus × aurantium,37.4000411,-5.9230451
4280933767,Platanus × hispanica,37.4000463,-5.9222127
4280933768,Platanus × hispanica,37.4000525,-5.922505
4280933769,Platanus × hispanica,37.4000635,-5.9240067
4280933770,Platanus × hispanica,37.4000784,-5.9221392
4280933771,Platanus × hispanica,37.4000854,-5.9224315
4280933772,Citrus × aurantium,37.4000896,-5.9229405
4280933773,Citrus × aurantium,37.400097,-5.9230859
4280933774,Platanus × hispanica,37.4001125,-5.9220668
4280933775,Citrus × aurantium,37.4001458,-5.9229813
4280933776,Platanus × hispanica,37.4001467,-5.9219897
4280933777,Citrus × aurantium,37.4001527,-5.9231257
4280933778,Platanus × hispanica,37.400153,-5.9222845
4280933779,Platanus × hispanica,37.4001832,-5.9219116
4280933780,Platanus × hispanica,37.4001872,-5.9222113
4280933781,Citrus × aurantium,37.4002012,-5.9230215
4280933782,Citrus × aurantium,37.400209,-5.9231652
4280933783,Platanus × hispanica,37.4002177,-5.9218359
4280933784,Platanus × hispanica,37.4002191,-5.9221405
4280933785,Platanus × hispanica,37.4002506,-5.9217645
4280933786,Platanus × hispanica,37.4002542,-5.9220643
4280933787,Citrus × aurantium,37.400257,-5.923061
4280933788,Citrus × aurantium,37.4002644,-5.9232061
4280933789,broadleaved,37.4002711,-5.9221374
4280933790,Platanus × hispanica,37.4002846,-5.9216919
4280933791,Platanus × hispanica,37.4002901,-5.9219868
4280933792,Citrus × aurantium,37.4003123,-5.9231001
4280933793,Platanus × hispanica,37.4003174,-5.9216198
4280933794,broadleaved,37.4003206,-5.9220335
4280933795,broadleaved,37.4003223,-5.9232483
4280933796,Platanus × hispanica,37.400324,-5.9219149
4280933797,Platanus × hispanica,37.4003514,-5.921543
4280933798,broadleaved,37.400355,-5.9221975
4280933799,Platanus × hispanica,37.4003575,-5.9218398
4280933800,broadleaved,37.4003701,-5.9231413
4280933801,Platanus × hispanica,37.4003835,-5.9214709
4280933802,Platanus × hispanica,37.4003904,-5.9217663
4280933803,broadleaved,37.4004009,-5.9220913
4280933804,broadleaved,37.4004046,-5.9233077
4280933805,Citrus × aurantium,37.4004118,-5.9222383
4280933806,Platanus × hispanica,37.4004191,-5.9213971
4280933807,Platanus × hispanica,37.4004244,-5.921693
4280933808,broadleaved,37.4004515,-5.9232011
4280933809,Platanus × hispanica,37.400454,-5.9213189
4280933810,Platanus × hispanica,37.4004587,-5.9216202
4280933811,Citrus × aurantium,37.4004597,-5.9221333
4280933812,Citrus × aurantium,37.4004673,-5.9222789
4280933813,Platanus × hispanica,37.4004919,-5.9215465
4280933814,Citrus × aurantium,37.4005156,-5.9221732
4280933815,Citrus × aurantium,37.4005222,-5.922317
4280933816,Platanus × hispanica,37.4005258,-5.9214726
4280933817,Platanus × hispanica,37.4005627,-5.9213937
4280933818,Citrus × aurantium,37.4005703,-5.9222128
4280933819,Citrus × aurantium,37.4005785,-5.9223577
4280933820,Citrus × aurantium,37.4006262,-5.922252
4280933821,Citrus × aurantium,37.4006354,-5.9223987
4280933822,Citrus × aurantium,37.4006836,-5.9222935
4280933823,broadleaved,37.4006924,-5.9224407
4280933824,broadleaved,37.4007401,-5.9223337
4280933825,broadleaved,37.4007738,-5.9224988
4280933826,broadleaved,37.4008216,-5.9223918
4294357619,broadleaved,37.3915729,-5.989704
4294357621,broadleaved,37.3915823,-5.9898226
4294357654,Platanus × hispanica,37.3917231,-5.9896759
4294357655,Platanus × hispanica,37.3917292,-5.9898321
4294357660,Platanus × hispanica,37.3917646,-5.9896724
4294357661,Platanus × hispanica,37.3917727,-5.989829
4294357670,Platanus × hispanica,37.3918167,-5.989668
4294357671,Platanus × hispanica,37.3918224,-5.989826
4294357680,broadleaved,37.3919044,-5.9897058
4294357681,broadleaved,37.3919073,-5.9897745
4294357707,broadleaved,37.3920042,-5.9896947
4294357708,broadleaved,37.3920068,-5.9897711
4294357721,Platanus × hispanica,37.3920733,-5.9896483
4294357722,Platanus × hispanica,37.3920792,-5.9898057
4294357727,Citrus × aurantium,37.3921209,-5.9898856
4294357728,Platanus × hispanica,37.3921301,-5.9896441
4294357729,Platanus × hispanica,37.3921351,-5.9898023
4294357733,Citrus × aurantium,37.3921839,-5.9898805
4294357735,Platanus × hispanica,37.3921876,-5.9896401
4294357736,Platanus × hispanica,37.3921911,-5.9897973
4294357741,Citrus × aurantium,37.392245,-5.9898754
4294357760,Citrus × aurantium,37.3923078,-5.9898834
4294357763,Citrus × aurantium,37.3923322,-5.9899528
4294357765,broadleaved,37.3923425,-5.9896403
4294357766,broadleaved,37.3923466,-5.9897659
4294357768,Citrus × aurantium,37.3923546,-5.9900172
4294357773,Citrus × aurantium,37.3925615,-5.989696
4294357774,Citrus × aurantium,37.3925647,-5.989643
4294357776,Citrus × aurantium,37.3925778,-5.9895673
4294357778,Citrus × aurantium,37.392595,-5.9895176
4294357782,needleleaved,37.3926407,-5.9902224
4294357791,Citrus × aurantium,37.3927704,-5.9902024
4296675777,Citrus × aurantium,37.3937868,-5.9928067
4296675782,Citrus × aurantium,37.3938158,-5.9928226
4296675789,Citrus × aurantium,37.393845,-5.9928375
4296675792,Citrus × aurantium,37.3938744,-5.9928527
4296675793,Citrus × aurantium,37.3938892,-5.9928179
4296675797,Citrus × aurantium,37.3939015,-5.9927812
4296675798,Citrus × aurantium,37.3939157,-5.9927456
4296791790,Citrus × aurantium,37.393399,-5.9895377
4296791791,Citrus × aurantium,37.3934232,-5.9896244
4296791792,Citrus × aurantium,37.3934445,-5.9895161
4296791793,Citrus × aurantium,37.3934695,-5.989601
4296791794,Citrus × aurantium,37.3935244,-5.9895746
4296791796,Citrus × aurantium,37.3935483,-5.9894854
4296791797,Citrus × aurantium,37.3935724,-5.9895517
4296791799,Citrus × aurantium,37.3936036,-5.9894587
4296791800,Citrus × aurantium,37.3936263,-5.989525
4296791804,Citrus × aurantium,37.3936491,-5.9894367
4296791806,Citrus × aurantium,37.3936749,-5.9895004
4296791809,Citrus × aurantium,37.3937027,-5.9894108
4296791811,Citrus × aurantium,37.3937251,-5.989477
4296791817,Citrus × aurantium,37.3937484,-5.9893878
4296791821,Citrus × aurantium,37.3937751,-5.9894515
4296791823,Citrus × aurantium,37.3938046,-5.9893603
4296791830,Citrus × aurantium,37.393825,-5.9894291
4296791833,Citrus × aurantium,37.3938524,-5.9893347
4296791836,Citrus × aurantium,37.3938734,-5.9894045
4296791841,Citrus × aurantium,37.3939046,-5.9893106
4296791843,Citrus × aurantium,37.3939215,-5.9893803
4296791846,Citrus × aurantium,37.3939494,-5.9892885
4296791848,Citrus × aurantium,37.3939689,-5.9893601
4296791853,Citrus × aurantium,37.3940024,-5.9892621
4296791861,Citrus × aurantium,37.3940231,-5.9893318
4296791866,Citrus × aurantium,37.3940564,-5.9892364
4296792108,Citrus × aurantium,37.3942328,-5.989148
4296792123,Citrus × aurantium,37.3942768,-5.9891292
4296792130,Citrus × aurantium,37.3942962,-5.9891973
4296792138,Citrus × aurantium,37.3943284,-5.9891033
4296792146,Citrus × aurantium,37.3943456,-5.9891736
4296792153,Citrus × aurantium,37.3943647,-5.9890847
4296792161,Citrus × aurantium,37.3943958,-5.9891483
4296792173,Citrus × aurantium,37.3944285,-5.9890538
4296792176,Citrus × aurantium,37.3944449,-5.989124
4296792179,Citrus × aurantium,37.3944759,-5.9890308
4296792183,Citrus × aurantium,37.3944957,-5.9890996
4296792188,Citrus × aurantium,37.3945216,-5.9889994
4296792190,Citrus × aurantium,37.3945493,-5.9890718
4296792191,Citrus × aurantium,37.3945514,-5.9889656
4296792193,Citrus × aurantium,37.3945949,-5.9890467
4296792194,Citrus × aurantium,37.3946188,-5.988866
4296792195,Citrus × aurantium,37.3946298,-5.9888148
4296792200,Citrus × aurantium,37.3946472,-5.9889598
4296792202,Citrus × aurantium,37.3946667,-5.9887611
4296792204,Citrus × aurantium,37.3947016,-5.9887068
4296792205,Citrus × aurantium,37.3947384,-5.9886531
4296792208,Citrus × aurantium,37.3947721,-5.9885982
4296792209,Citrus × aurantium,37.394809,-5.9885454
4296792211,Citrus × aurantium,37.3949111,-5.988471
4296792212,Citrus × aurantium,37.394943,-5.9884712
4296792213,Citrus × aurantium,37.3949879,-5.9884678
4296792214,Citrus × aurantium,37.3950197,-5.9884685
4302338836,broadleaved,37.3927801,-5.9950918
4302338837,broadleaved,37.3927852,-5.9950095
4302338838,broadleaved,37.3927922,-5.9949216
4334200979,Citrus × aurantium,37.3911434,-5.9913174
4334200980,Citrus × aurantium,37.3911503,-5.9913746
4334200982,Citrus × aurantium,37.3911566,-5.9914322
4334200984,Citrus × aurantium,37.3911636,-5.9914898
4334200986,Citrus × aurantium,37.3911705,-5.9915472
4334201789,Citrus × aurantium,37.3911771,-5.991605
4342971889,Citrus × aurantium,37.3908047,-5.9964976
4342971898,Citrus × aurantium,37.390844,-5.9963814
4342971908,Citrus × aurantium,37.3908878,-5.9962514
4342971927,Citrus × aurantium,37.3909629,-5.9959207
4342971939,Citrus × aurantium,37.3909865,-5.9957819
4342971944,Citrus × aurantium,37.3910091,-5.9956431
4354092067,Citrus × aurantium,37.3900401,-5.9970862
4357602267,broadleaved,37.3928845,-5.9867136
4357602270,broadleaved,37.3929087,-5.9866354
4357602276,broadleaved,37.3929243,-5.9868077
4357602283,broadleaved,37.3929386,-5.9865362
4357602489,broadleaved,37.3929625,-5.9864579
4357602493,broadleaved,37.3929797,-5.9868709
4357602509,broadleaved,37.3930202,-5.9868688
4357602515,broadleaved,37.3930245,-5.9865361
4357602517,Citrus × aurantium,37.393025,-5.9879915
4357602518,broadleaved,37.3930276,-5.98693
4357602521,Citrus × aurantium,37.3930401,-5.9879422
4357602524,broadleaved,37.3930546,-5.9869642
4357602526,broadleaved,37.3930576,-5.9866028
4357602530,Citrus × aurantium,37.3930682,-5.9879066
4357602537,broadleaved,37.3930875,-5.9866613
4357602539,Jacaranda,37.3931,-5.9877473
4357602542,Citrus × aurantium,37.3931062,-5.9879042
4357602543,broadleaved,37.3931087,-5.9867032
4357602544,Jacaranda,37.3931097,-5.9877094
4357602549,broadleaved,37.3931263,-5.9868086
4357602551,Jacaranda,37.3931282,-5.987634
4357602556,broadleaved,37.3931439,-5.9868963
4357602557,Jacaranda,37.3931439,-5.9875977
4357602559,Jacaranda,37.3931458,-5.9876822
4357602560,Citrus × aurantium,37.3931465,-5.9879188
4357602561,Jacaranda,37.3931513,-5.9875603
4357602566,Jacaranda,37.3931631,-5.9875238
4357602570,Jacaranda,37.3931717,-5.9874849
4357602574,Jacaranda,37.3931824,-5.9874488
4357602579,Jacaranda,37.3932063,-5.9878446
4357602580,Jacaranda,37.3932089,-5.9873336
4357602582,Jacaranda,37.3932133,-5.9878082
4357602585,Jacaranda,37.3932184,-5.9872961
4357602587,Jacaranda,37.393222,-5.9877722
4357602595,Jacaranda,37.3932456,-5.9876961
4357602598,Jacaranda,37.3932562,-5.9876549
4357602599,Jacaranda,37.3932563,-5.9872241
4357602601,Citrus × aurantium,37.3932808,-5.9871125
4357602602,Jacaranda,37.3932878,-5.9875094
4357602606,Jacaranda,37.3933221,-5.9878915
4357602607,Citrus × aurantium,37.3933225,-5.9871275
4357602608,Jacaranda,37.3933321,-5.9878569
4357602609,Citrus × aurantium,37.3933379,-5.9879804
4357602610,Jacaranda,37.3933397,-5.9873093
4357602611,Jacaranda,37.3933426,-5.9878177
4357602613,Citrus × aurantium,37.393365,-5.9871439
4357602614,Citrus × aurantium,37.3933678,-5.9879668
4357602615,Jacaranda,37.3933704,-5.9877636
4357602616,Citrus × aurantium,37.393372,-5.9861051
4357602617,Jacaranda,37.3933794,-5.9876706
4357602619,Citrus × aurantium,37.3933832,-5.9860484
4357602620,Citrus × aurantium,37.3933949,-5.98599
4357602622,Citrus × aurantium,37.3934066,-5.9871599
4357602623,Jacaranda,37.3934152,-5.9875516
4357602624,Jacaranda,37.3934198,-5.9875186
4357602625,Citrus × aurantium,37.3934201,-5.9878856
4357602626,Citrus × aurantium,37.3934347,-5.9878298
4357602627,Citrus × aurantium,37.3934491,-5.9877743
4357602628,Citrus × aurantium,37.3934514,-5.9871774
4357602630,Jacaranda,37.3934612,-5.9873759
4357602631,Citrus × aurantium,37.3934629,-5.9877216
4357602632,Jacaranda,37.3934725,-5.9873065
4357602633,Citrus × aurantium,37.3934762,-5.9876688
4357602634,Citrus × aurantium,37.3934925,-5.9876137
4357602635,Citrus × aurantium,37.3935052,-5.9875604
4357602638,Citrus × aurantium,37.3935381,-5.9872106
4361742369,Citrus × aurantium,37.3948556,-5.9855877
4361742373,Citrus × aurantium,37.3949029,-5.9856197
4361742383,Citrus × aurantium,37.3949521,-5.9856572
4361742389,Citrus × aurantium,37.3950005,-5.9856928
4361742394,Citrus × aurantium,37.3950429,-5.9857265
4363369221,Citrus × aurantium,37.3898239,-5.9907469
4363369222,Citrus × aurantium,37.389833,-5.9908312
4363369223,Citrus × aurantium,37.3898605,-5.9907152
4363369224,Citrus × aurantium,37.3898729,-5.9908031
4363369225,Citrus × aurantium,37.389901,-5.9906804
4363369226,Citrus × aurantium,37.3899145,-5.9907766
4363369227,Citrus × aurantium,37.38994,-5.9906463
4363369228,Citrus × aurantium,37.390027,-5.9905739
4363369229,Citrus × aurantium,37.390064,-5.9905417
4363369230,Citrus × aurantium,37.3900743,-5.9906731
4363369231,Citrus × aurantium,37.3900998,-5.9905115
4363369258,Citrus × aurantium,37.3906226,-5.9900827
4363369260,Citrus × aurantium,37.3906375,-5.9901411
4363369262,Citrus × aurantium,37.3906497,-5.9901904
4363369277,Citrus × aurantium,37.3907567,-5.9903558
4363369286,Citrus × aurantium,37.3907918,-5.9903466
4363369490,Citrus × aurantium,37.3908045,-5.9914448
4363369491,Citrus × aurantium,37.3908121,-5.9914718
4363369493,Citrus × aurantium,37.3908191,-5.9914977
4363369494,Citrus × aurantium,37.3908207,-5.9903244
4363369496,Citrus × aurantium,37.390826,-5.9914348
4363369497,Citrus × aurantium,37.3908332,-5.9914624
4363369498,Citrus × aurantium,37.3908383,-5.9903887
4363369499,Citrus × aurantium,37.3908402,-5.9914888
4363369507,Citrus × aurantium,37.3910156,-5.9910188
4387560485,jacaranda mimosifolia,37.3874603,-5.9723294
4387561090,broadleaved,37.3876282,-5.9721342
4390196517,Ficus macrophylla,37.3852986,-6.0030786
4393283570,Citrus × aurantium,37.3813038,-5.9698972
4393283582,Citrus × aurantium,37.3813493,-5.9698917
4393283598,Citrus × aurantium,37.3813976,-5.9699371
4393283600,Citrus × aurantium,37.3814084,-5.9699982
4393283602,Citrus × aurantium,37.3814199,-5.9700566
4393283607,Citrus × aurantium,37.3814502,-5.9702185
4393283612,Citrus × aurantium,37.381468,-5.9699171
4393283613,Citrus × aurantium,37.3814786,-5.9699761
4393283614,Citrus × aurantium,37.3814801,-5.9703793
4393283617,Citrus × aurantium,37.3814901,-5.9700373
4393283620,Citrus × aurantium,37.3814944,-5.9704553
4393283621,Citrus × aurantium,37.3814966,-5.9698735
4393283622,Citrus × aurantium,37.3815073,-5.9705249
4393283625,Citrus × aurantium,37.3815198,-5.9701987
4393283628,Citrus × aurantium,37.3815371,-5.9706818
4393283629,Citrus × aurantium,37.3815431,-5.96987
4393283630,Citrus × aurantium,37.3815502,-5.9703578
4393283633,Citrus × aurantium,37.3815684,-5.9708387
4393283634,Citrus × aurantium,37.3815789,-5.9705051
4393283636,Citrus × aurantium,37.3815981,-5.9709908
4393283637,Citrus × aurantium,37.3816077,-5.9706602
4393283638,Citrus × aurantium,37.3816118,-5.9710613
4393283639,Citrus × aurantium,37.3816252,-5.9711352
4393283640,Citrus × aurantium,37.3816384,-5.9708174
4393283641,Citrus × aurantium,37.3816535,-5.9712979
4393283642,Citrus × aurantium,37.3816695,-5.9709716
4393283643,Citrus × aurantium,37.381694,-5.9711145
4393283644,Citrus × aurantium,37.3817194,-5.9716795
4393283645,Citrus × aurantium,37.3817269,-5.971277
4393283646,Citrus × aurantium,37.38173,-5.9717373
4393283647,Citrus × aurantium,37.3817398,-5.9717883
4393283648,Citrus × aurantium,37.3817503,-5.9718433
4393283649,Citrus × aurantium,37.3817599,-5.9718941
4393283650,Citrus × aurantium,37.3817707,-5.9719514
4393283651,Citrus × aurantium,37.3817801,-5.9720027
4393283652,Citrus × aurantium,37.3817906,-5.9720567
4393283653,Citrus × aurantium,37.3818013,-5.9721114
4393283654,Citrus × aurantium,37.381812,-5.9721677
4393283655,Citrus × aurantium,37.3818165,-5.9717602
4393283656,Citrus × aurantium,37.3818198,-5.9722089
4393283657,Citrus × aurantium,37.3818327,-5.9722745
4393283658,Citrus × aurantium,37.3818425,-5.9723264
4393283659,Citrus × aurantium,37.3818488,-5.9719203
4393283660,Citrus × aurantium,37.3818654,-5.9724414
4393283661,Citrus × aurantium,37.3818742,-5.972499
4393283662,Citrus × aurantium,37.3818802,-5.9720828
4393283663,Citrus × aurantium,37.3818849,-5.9725495
4393283664,Citrus × aurantium,37.3818944,-5.9726008
4393283665,Citrus × aurantium,37.3819039,-5.9726465
4393283666,Citrus × aurantium,37.3819111,-5.9722437
4393283667,Citrus × aurantium,37.3819155,-5.9727041
4393283668,Citrus × aurantium,37.3819242,-5.9727545
4393283669,Citrus × aurantium,37.3819336,-5.9728067
4393283670,Citrus × aurantium,37.381937,-5.972387
4393283671,Citrus × aurantium,37.3819467,-5.9728742
4393283672,Citrus × aurantium,37.3819558,-5.9729187
4393283673,Citrus × aurantium,37.3819655,-5.9729715
4393283674,Citrus × aurantium,37.3819753,-5.9730288
4393283675,Citrus × aurantium,37.3819843,-5.9730724
4393283676,Citrus × aurantium,37.3819927,-5.9731195
4393283677,Citrus × aurantium,37.3820036,-5.9731771
4393283678,Citrus × aurantium,37.3820535,-5.9730001
4398416581,desconocida,37.3777282,-5.9909549
4398416582,desconocida,37.377805,-5.9911253
4399041917,Citrus × aurantium,37.389525,-5.9979928
4399041921,Citrus × aurantium,37.3895519,-5.997951
4399041923,Citrus × aurantium,37.3895599,-5.9980278
4399041928,Citrus × aurantium,37.3895828,-5.997903
4399041932,Citrus × aurantium,37.3895866,-5.9979845
4399041935,Citrus × aurantium,37.3896148,-5.9979382
4399041945,Citrus × aurantium,37.3898289,-5.997704
4399041950,Citrus × aurantium,37.3898618,-5.9976529
4399041953,Citrus × aurantium,37.3898916,-5.997602
4399041957,Citrus × aurantium,37.389917,-5.9975577
4402401455,Platanus × hispanica,37.3876632,-6.0013967
4402401458,Citrus × aurantium,37.3877115,-6.0014169
4402401459,Platanus × hispanica,37.3877155,-6.0010027
4402401462,Citrus × aurantium,37.3877489,-6.0014648
4402401468,Citrus × aurantium,37.3877848,-6.0015126
4402401469,Platanus × hispanica,37.3877972,-6.0009178
4402401470,Platanus × hispanica,37.3878042,-6.0012257
4402401472,Citrus × aurantium,37.3878202,-6.0015582
4402401475,Platanus × hispanica,37.387837,-6.0008767
4402401476,Citrus × aurantium,37.3878391,-6.0013747
4402401480,Platanus × hispanica,37.3878445,-6.0011843
4402401482,Platanus × hispanica,37.3878767,-6.0008358
4402401483,Citrus × aurantium,37.3878896,-6.0014259
4402401487,Platanus × hispanica,37.3879203,-6.0007904
4402405090,Platanus × hispanica,37.3879261,-6.0011001
4402405094,Platanus × hispanica,37.3879574,-6.0007521
4402405097,Platanus × hispanica,37.3879675,-6.001057
4402405101,Platanus × hispanica,37.3880064,-6.0010169
4402405104,Platanus × hispanica,37.3880381,-6.0006695
4402405108,Platanus × hispanica,37.3880461,-6.000976
4402405114,Platanus × hispanica,37.3880907,-6.0009299
4402405120,Platanus × hispanica,37.3881195,-6.0005857
4402405125,Platanus × hispanica,37.3881314,-6.0008884
4402405143,Platanus × hispanica,37.3882165,-6.0008003
4402405147,Platanus × hispanica,37.3882581,-6.000755
4402405166,Platanus × hispanica,37.3883453,-6.0006822
4402405174,Platanus × hispanica,37.3884483,-6.0002361
4402405175,Platanus × hispanica,37.3884919,-6.0001908
4402405177,Platanus × hispanica,37.3885305,-6.0001506
4402405187,Platanus × hispanica,37.3885714,-6.0004257
4402405188,Platanus × hispanica,37.3885719,-6.000107
4402405294,Platanus × hispanica,37.388592,-6.0007604
4402405295,Platanus × hispanica,37.3886105,-6.0000671
4402405296,Platanus × hispanica,37.3886125,-6.0003827
4402405297,Platanus × hispanica,37.3886428,-6.000565
4402405298,Platanus × hispanica,37.3886486,-6.0003452
4402405299,Platanus × hispanica,37.3886532,-6.0000226
4402405300,Platanus × hispanica,37.3886549,-6.0007823
4402405302,Platanus × hispanica,37.3887063,-6.000801
4402405303,Platanus × hispanica,37.3887318,-6.0002588
4402405304,Platanus × hispanica,37.3887332,-5.9999394
4402405305,Platanus × hispanica,37.3887704,-6.0002183
4402405306,Platanus × hispanica,37.3887706,-6.000824
4402405311,Platanus × hispanica,37.3888116,-6.0001761
4402405312,Platanus × hispanica,37.3888215,-6.0008424
4402405313,Platanus × hispanica,37.3888513,-6.0001342
4402405314,Platanus × hispanica,37.3888556,-5.9998116
4402405315,Platanus × hispanica,37.3888785,-6.0008626
4402405317,Platanus × hispanica,37.3888924,-6.0000914
4402405322,Platanus × hispanica,37.3889328,-6.0000499
4402405323,Platanus × hispanica,37.3889347,-5.9997289
4402405330,Platanus × hispanica,37.3889707,-6.0000103
4402405334,Platanus × hispanica,37.3889811,-6.0009
4402405335,Platanus × hispanica,37.3889814,-5.9996805
4402405341,Platanus × hispanica,37.3890132,-5.999966
4402405362,Platanus × hispanica,37.3890901,-5.9998859
4402405363,Platanus × hispanica,37.3890902,-6.0009426
4402405382,broadleaved,37.3891373,-5.9995208
4402405384,Platanus × hispanica,37.3891434,-5.9998301
4402405386,Platanus × hispanica,37.3891476,-6.000964
4402405402,broadleaved,37.3891799,-5.9995611
4402405405,Platanus × hispanica,37.3891893,-6.0007588
4402405416,Citrus × aurantium,37.3892242,-5.9998328
4402405421,Platanus × hispanica,37.3892416,-6.0007782
4402405424,Citrus × aurantium,37.3892583,-5.9998824
4402405433,Platanus × hispanica,37.3892799,-6.0010031
4402405436,Citrus × aurantium,37.3892896,-5.9999273
4402405440,Citrus × aurantium,37.389301,-5.9997528
4402405447,Citrus × aurantium,37.3893182,-5.9999691
4402405456,Platanus × hispanica,37.3893406,-6.0008126
4402405458,Platanus × hispanica,37.3893439,-6.0010262
4402405461,Citrus × aurantium,37.3893496,-6.0000142
4402405464,Citrus × aurantium,37.3893648,-5.9998421
4402405467,Citrus × aurantium,37.3893852,-6.0000655
4402405474,Citrus × aurantium,37.3893945,-5.9998876
4402405476,Platanus × hispanica,37.3894014,-6.0008339
4402405477,Citrus × aurantium,37.3894126,-6.0001048
4402405479,Citrus × aurantium,37.3894234,-5.9999294
4402405483,Citrus × aurantium,37.3894438,-6.0001499
4402405484,Citrus × aurantium,37.3894503,-5.999968
4402405488,Citrus × aurantium,37.3894696,-6.0001875
4402405691,Citrus × aurantium,37.3894812,-6.0000131
4402405697,Citrus × aurantium,37.3895112,-6.0000558
4402405700,Platanus × hispanica,37.3895257,-6.0008781
4402405705,Citrus × aurantium,37.389549,-6.0001102
4402405707,Citrus × aurantium,37.3895532,-6.0003103
4402405710,Citrus × aurantium,37.3895846,-6.0001619
4402405712,Citrus × aurantium,37.3895885,-6.0003612
4402405713,Platanus × hispanica,37.38959,-6.0009051
4402405715,Platanus × hispanica,37.3896135,-6.0011295
4402405716,Citrus × aurantium,37.3896177,-6.0004034
